name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,fishbase_id,gbif_id
Poisson lézard,,Synodus saurus,,Synodontidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Synodus_saurus_Karpathos.JPG/120px-Synodus_saurus_Karpathos.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Synodus_saurus_Karpathos.JPG/120px-Synodus_saurus_Karpathos.JPG,Le poisson-lézard rayé ou poisson-lézard de l'Atlantique (Synodus saurus) est une espèce de poissons téléostéens de la famille des Synodontidae.,,
Anguille,,Anguilla anguilla,,Anguilliformes,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Anguilla_anguilla.jpg/120px-Anguilla_anguilla.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Anguilla_anguilla.jpg/120px-Anguilla_anguilla.jpg,Anguilla anguilla,,
Congre,,Conger conger,,Congridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Conger_eel01.jpg/120px-Conger_eel01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Conger_eel01.jpg/120px-Conger_eel01.jpg,Conger conger,,
Murène commune,,Muraena helena,,Muraenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/EL32p.jpg/120px-EL32p.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/EL32p.jpg/120px-EL32p.jpg,Muraena helena,,
Murène brune,,Gymnothorax unicolor,,Muraenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Gymnothorax_unicolor.jpg/120px-Gymnothorax_unicolor.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Gymnothorax_unicolor.jpg/120px-Gymnothorax_unicolor.jpg,Murène brune,,
Anguille des profondeurs,,Ophisurus serpens,,Ophichthidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Anguille des profondeurs, Serpent de sable",,
Joël,,Atherina boyeri,,Atherinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Atherina_boyeri%2C_Gulf_of_Odessa%2C_Black_Sea.jpg/120px-Atherina_boyeri%2C_Gulf_of_Odessa%2C_Black_Sea.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Atherina_boyeri%2C_Gulf_of_Odessa%2C_Black_Sea.jpg/120px-Atherina_boyeri%2C_Gulf_of_Odessa%2C_Black_Sea.jpg,"Atherina boyeri (le Joël ou Athérine) est une espèce de poissons de la famille des Atherinidae que l'on rencontre dans l'océan Atlantique (du large du Portugal jusqu'à hauteur de la Mauritanie), en Méditerranée, dans la mer Noire et dans la Caspienne.",,
Sauclet,,Atherina hepsetus,,Atherinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Atherina hepsetus, communément nommé en français Sauclet ou Athérine, est une espèce de poissons de la famille des Atherinidae. Son nom binominal vient du grec αθερί να εψητός atherí na ’epsêtós soit « frais à friture ».",,
Prêtre,,Atherina presbyter,,Atherinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Atherina presbyter est une espèce de poissons marins du genre Atherina, appelée prêtre, trogue (Arcachon), troyne, faux éperlan, petit curé, belek bihan, prêtro, petit prêtre, prêteau, rosette, roseré, grasdeau, grado, ou kanchua. À tort, Atherina presbyter est également appelé éperlan, mais aussi athérine ou joël, entrainant la confusion avec Atherina boyeri.",,
Orphie,,Belone belone,,Belonidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Aiguillette, Aiguille de mer, Poisson cornu, Orphie",,
Petite roussette,,Scyliorhinus canicula,,Scyliorhinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Roedhaj.jpg/120px-Roedhaj.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Roedhaj.jpg/120px-Roedhaj.jpg,Petite roussette,,
Grande roussette,,Scyliorhinus stellaris,,Scyliorhinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Katzenhai-01.jpg/120px-Katzenhai-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Katzenhai-01.jpg/120px-Katzenhai-01.jpg,Grande roussette,,
Emissole tachetée,,Mustelus asterias,,Triakidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,L'Émissole tachetée (Mustelus asterias) est une espèce de requins de la famille des Triakidae.,,
Emissole lisse,,Mustelus mustelus,,Triakidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Mustelus_mustelus.jpg/120px-Mustelus_mustelus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Mustelus_mustelus.jpg/120px-Mustelus_mustelus.jpg,"Mustelus mustelus, l'Émissole lisse,, est une espèce de requins de la famille des Triakidae.",,
Grand requin-marteau,,Sphyrna mokarran,,Sphyrnidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Hammerhead_shark.jpg/120px-Hammerhead_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Hammerhead_shark.jpg/120px-Hammerhead_shark.jpg,Sphyrna mokarran,,
Requin-marteau halicorne,,Sphyrna lewini,,Sphyrnidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Sphyrna_lewini.jpg/120px-Sphyrna_lewini.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Sphyrna_lewini.jpg/120px-Sphyrna_lewini.jpg,Sphyrna lewini,,
Requin-marteau lisse,,Sphyrna zygaena,,Sphyrnidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sphyrna_zygaena_%28line_art%29.jpg/120px-Sphyrna_zygaena_%28line_art%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sphyrna_zygaena_%28line_art%29.jpg/120px-Sphyrna_zygaena_%28line_art%29.jpg,Sphyrna zygaena,,
Allache,,Sardinella aurita,,Clupeidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Saaur_u0.gif/120px-Saaur_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Saaur_u0.gif/120px-Saaur_u0.gif,"Sardinella aurita, l'Allache, Sardinelle ronde ou encore yaboy au Sénégal, est une espèce de poissons de la famille des Dorosomatidae qui se rencontre de chaque côté de l'Atlantique, en Méditerranée, en mer Noire, dans le golfe du Mexique...",,
Sardine,,Sardina pilchardus,,Clupeidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Pacific_sardine002.jpg/120px-Pacific_sardine002.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Pacific_sardine002.jpg/120px-Pacific_sardine002.jpg,Sardina pilchardus,,
Alose,,Alosa fallax,,Clupeidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Alosa_fallax.jpg/120px-Alosa_fallax.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Alosa_fallax.jpg/120px-Alosa_fallax.jpg,"L'alose feinte (Alosa fallax) est un poisson de la famille des Clupeidae. On le trouve dans les îles Britanniques, l'Allemagne, la France (Atlantique et Méditerranée), le Portugal, l'Algérie et le Maroc.",,
Anchois,,Engraulis encrasicholus,,Engraulidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Engraulis_encrasicolus_Gervais.jpg/120px-Engraulis_encrasicolus_Gervais.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Engraulis_encrasicolus_Gervais.jpg/120px-Engraulis_encrasicolus_Gervais.jpg,"L'anchois commun (Engraulis encrasicolus) est une espèce de poissons marins appartenant à la famille des Engraulidae. Cet anchois est appelé aussi anchois européen, anchois de l'Afrique australe, anchois italien, etc. et souvent « anchois » tout court par simplification.",,
Capelan de France,,Trisopterus minutus,,Gadidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Trisopterus_minutus_Gervais.jpg/120px-Trisopterus_minutus_Gervais.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Trisopterus_minutus_Gervais.jpg/120px-Trisopterus_minutus_Gervais.jpg,"Trisopterus minutus est une espèce de poissons marins de la famille des Gadidés, appelé capelin, capelan de l'Atlantique, capelan de Méditerranée, capelan de France ou petit tacaud.",,
Tacaud,,Trisopterus luscus,,Gadidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Trisopterus_luscus01.jpg/120px-Trisopterus_luscus01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Trisopterus_luscus01.jpg/120px-Trisopterus_luscus01.jpg,"Tacaud, Tacaud commun",,
Motelle de Méditerranée,,Gaidropsarus mediterraneus,,Lotidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Gaidropsarus mediterraneus, communément appelée la Motelle de Méditerranée, est une espèce de poissons marins de la famille des Gadidae ou des Lotidae selon les classifications.",,
Merlu,,Merluccius merluccius,,Merlucciidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG/120px-Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG/120px-Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG,Merluccius merluccius,,
Mostelle,,Phycis phycis,,Phycidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Phycis_phycis.jpg/120px-Phycis_phycis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Phycis_phycis.jpg/120px-Phycis_phycis.jpg,Phycis phycis,,
Lépadogaster,,Lepadogaster lepadogaster,,Gobiesocidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Lépadogaster de Candolle,,Lepadogaster candolii,,Gobiesocidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Lepadogaster_candollii_04-02-06_DSCF8726.jpg/120px-Lepadogaster_candollii_04-02-06_DSCF8726.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Lepadogaster_candollii_04-02-06_DSCF8726.jpg/120px-Lepadogaster_candollii_04-02-06_DSCF8726.jpg,"Le lépadogastère de Candolle (Lepadogaster candolii), est une espèce de poissons marins appartenant à la famille des Gobiesocidae.",,
Gouanie,,Gouania willdenowi,,Gobiesocidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Porte-écuelle à deux taches,,Diplecogaster bimaculata,,Gobiesocidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Diplecogaster_bimaculata_%28dorsal%29.jpg/120px-Diplecogaster_bimaculata_%28dorsal%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Diplecogaster_bimaculata_%28dorsal%29.jpg/120px-Diplecogaster_bimaculata_%28dorsal%29.jpg,,,
Porte-écuelle à petite tête,,Apletodon dentatus,,Gobiesocidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Requin pèlerin,,Cetorhinus maximus,,Cetorhinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Basking_Shark.jpg/120px-Basking_Shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Basking_Shark.jpg/120px-Basking_Shark.jpg,Cetorhinus maximus,,
Grand requin blanc,,Carcharodon carcharias,,Lamnidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/White_shark.jpg/120px-White_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/White_shark.jpg/120px-White_shark.jpg,Carcharodon carcharias,,
Requin mako,,Isurus oxyrinchus,,Lamnidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Isurus-oxyrinchus.jpg/120px-Isurus-oxyrinchus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Isurus-oxyrinchus.jpg/120px-Isurus-oxyrinchus.jpg,Isurus oxyrinchus,,
Requin renard à gros yeux,,Alopias superciliosus,,Alopiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le requin-renard à gros yeux ou renard de mer à gros yeux (Alopias superciliosus) est une espèce de requins de la famille des Alopiidae.,,
Requin renard commun,,Alopias vulpinus,,Alopiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,,,
Requin taupe commun,,Lamna nasus,,Lamnidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lanas_u0.gif/120px-Lanas_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lanas_u0.gif/120px-Lanas_u0.gif,Lamna nasus,,
Requin féroce,,Odontaspis ferox,,Odontaspididae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif/120px-Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif/120px-Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif,"Le requin féroce (Odontaspis ferox) est une espèce de requin de la famille des Odontaspididae, qui vit jusqu'à 1 000 mètres de fond et peut atteindre cinq mètres de long. Il est nommé « féroce » à cause de sa denture proéminente et menaçante, mais ne semble pas agressif envers l'être humain - qu'il a de toute manière peu de chances de rencontrer vu sa profondeur habituelle.",,
Requin taureau,,Carcharias taurus,,Odontaspididae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg/120px-Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg/120px-Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg,Requin-taureau,,
Trachyptère ventru,,Zu cristatus,,Trachipteridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Baudroie,,Lophius piscatorius,,Lophiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Marulk%2C_Nordisk_familjebok.png/120px-Marulk%2C_Nordisk_familjebok.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Marulk%2C_Nordisk_familjebok.png/120px-Marulk%2C_Nordisk_familjebok.png,Lophius piscatorius,,
Fierasfer,,Carapus acus,,Carapidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Donzelle,,Ophidion barbatum,,Ophidiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Argentine,,Argentina sphyraena,,Argentinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Cicerelle,,Gymnammodytes cicerelus,,Ammodytidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
